lncRNA_id,identifier,gene_name,gene_id
lNONMMUG036624,NONMMUG036624,NONMMUG036624,NONMMUG036624
lNONMMUG036625,NONMMUG036625,NONMMUG036625,NONMMUG036625
lNONMMUG036626,NONMMUG036626,NONMMUG036626,NONMMUG036626
lNONMMUG036627,NONMMUG036627,NONMMUG036627,NONMMUG036627
lNONMMUG036628,NONMMUG036628,NONMMUG036627,NONMMUG036628
lNONMMUG036629,NONMMUG036629,Kcna6,NONMMUG036629
lNONMMUG036630,NONMMUG036630,AC124756.1,NONMMUG036630
lNONMMUG036631,NONMMUG036631,NONMMUG036631,NONMMUG036631
lNONMMUG036633,NONMMUG036633,NONMMUG036633,NONMMUG036633
lNONMMUG036634,NONMMUG036634,NONMMUG036634,NONMMUG036634
lNONMMUG036636,NONMMUG036636,NONMMUG036636,NONMMUG036636
lNONMMUG036637,NONMMUG036637,AC163683.1,NONMMUG036637
lNONMMUG036638,NONMMUG036638,NONMMUG036638,NONMMUG036638
lNONMMUG036639,NONMMUG036639,AC163747.1,NONMMUG036639
lNONMMUG036640,NONMMUG036640,NONMMUG036640,NONMMUG036640
lNONMMUG036641,NONMMUG036641,NONMMUG036641,NONMMUG036641
lNONMMUG036643,NONMMUG036643,NONMMUG036643,NONMMUG036643
lNONMMUG036644,NONMMUG036644,NONMMUG036644,NONMMUG036644
lNONMMUG036645,NONMMUG036645,NONMMUG036645,NONMMUG036645
lNONMMUG036646,NONMMUG036646,NONMMUG036646,NONMMUG036646
lNONMMUG036647,NONMMUG036647,NONMMUG036647,NONMMUG036647
lNONMMUG036649,NONMMUG036649,NONMMUG036649,NONMMUG036649
lNONMMUG036650,NONMMUG036650,NONMMUG036650,NONMMUG036650
lNONMMUG036651,NONMMUG036651,NONMMUG036651,NONMMUG036651
lNONMMUG036652,NONMMUG036652,NONMMUG036652,NONMMUG036652
lNONMMUG036653,NONMMUG036653,NONMMUG036653,NONMMUG036653
lNONMMUG036654,NONMMUG036654,NONMMUG036654,NONMMUG036654
lNONMMUG036658,NONMMUG036658,Gm15870,NONMMUG036658
lNONMMUG036659,NONMMUG036659,NONMMUG036659,NONMMUG036659
lNONMMUG036661,NONMMUG036661,NONMMUG036661,NONMMUG036661
lNONMMUG036662,NONMMUG036662,NONMMUG036662,NONMMUG036662
lNONMMUG036663,NONMMUG036663,NONMMUG036663,NONMMUG036663
lNONMMUG036664,NONMMUG036664,NONMMUG036664,NONMMUG036664
lNONMMUG036665,NONMMUG036665,NONMMUG036665,NONMMUG036665
lNONMMUG036666,NONMMUG036666,NONMMUG036666,NONMMUG036666
lNONMMUG036667,NONMMUG036667,NONMMUG036667,NONMMUG036667
lNONMMUG036673,NONMMUG036673,NONMMUG036673,NONMMUG036673
lNONMMUG036674,NONMMUG036674,AC116573.1,NONMMUG036674
lNONMMUG036675,NONMMUG036675,Rhno1,NONMMUG036675
lNONMMUG036677,NONMMUG036677,Gm15862,NONMMUG036677
lNONMMUG036679,NONMMUG036679,NONMMUG036679,NONMMUG036679
lNONMMUG036681,NONMMUG036681,NONMMUG036681,NONMMUG036681
lNONMMUG036682,NONMMUG036682,NONMMUG036682,NONMMUG036682
lNONMMUG036683,NONMMUG036683,NONMMUG036683,NONMMUG036683
lNONMMUG036689,NONMMUG036689,NONMMUG036689,NONMMUG036689
lNONMMUG036695,NONMMUG036695,NONMMUG036695,NONMMUG036695
lNONMMUG036696,NONMMUG036696,AC102693.1,NONMMUG036696
lNONMMUG036700,NONMMUG036700,Gm15987,NONMMUG036700
lNONMMUG036702,NONMMUG036702,RPI002_010503,NONMMUG036702
lNONMMUG036703,NONMMUG036703,BC064078,NONMMUG036703
lNONMMUG036706,NONMMUG036706,NONMMUG036706,NONMMUG036706
lNONMMUG036711,NONMMUG036711,NONMMUG036711,NONMMUG036711
lNONMMUG036718,NONMMUG036718,AC161602.1,NONMMUG036718
lNONMMUG036729,NONMMUG036729,RP23-258B18.1,NONMMUG036729
lNONMMUG036736,NONMMUG036736,NONMMUG036736,NONMMUG036736
lNONMMUG036744,NONMMUG036744,NONMMUG036744,NONMMUG036744
lNONMMUG036745,NONMMUG036745,NONMMUG036745,NONMMUG036745
lNONMMUG036746,NONMMUG036746,NONMMUG036746,NONMMUG036746
lNONMMUG036747,NONMMUG036747,NONMMUG036747,NONMMUG036747
lNONMMUG036748,NONMMUG036748,NONMMUG036748,NONMMUG036748
lNONMMUG036749,NONMMUG036749,NONMMUG036748,NONMMUG036749
lNONMMUG036750,NONMMUG036750,NONMMUG036750,NONMMUG036750
lNONMMUG036751,NONMMUG036751,NONMMUG036751,NONMMUG036751
lNONMMUG036752,NONMMUG036752,Gm17088,NONMMUG036752
lNONMMUG036753,NONMMUG036753,NONMMUG036753,NONMMUG036753
lNONMMUG036754,NONMMUG036754,NONMMUG036754,NONMMUG036754
lNONMMUG036755,NONMMUG036755,NONMMUG036755,NONMMUG036755
lNONMMUG036756,NONMMUG036756,Gm17089,NONMMUG036756
lNONMMUG036757,NONMMUG036757,NONMMUG036757,NONMMUG036757
lNONMMUG036759,NONMMUG036759,NONMMUG036759,NONMMUG036759
lNONMMUG036761,NONMMUG036761,NONMMUG036761,NONMMUG036761
lNONMMUG036762,NONMMUG036762,NONMMUG036762,NONMMUG036762
lNONMMUG036764,NONMMUG036764,NONMMUG036764,NONMMUG036764
lNONMMUG036765,NONMMUG036765,NONMMUG036765,NONMMUG036765
lNONMMUG036766,NONMMUG036766,NONMMUG036766,NONMMUG036766
lNONMMUG036767,NONMMUG036767,NONMMUG036767,NONMMUG036767
lNONMMUG036768,NONMMUG036768,NONMMUG036768,NONMMUG036768
lNONMMUG036769,NONMMUG036769,NONMMUG036769,NONMMUG036769
lNONMMUG036770,NONMMUG036770,NONMMUG036770,NONMMUG036770
lNONMMUG036771,NONMMUG036771,NONMMUG036771,NONMMUG036771
lNONMMUG036772,NONMMUG036772,NONMMUG036772,NONMMUG036772
lNONMMUG036773,NONMMUG036773,NONMMUG036773,NONMMUG036773
lNONMMUG036774,NONMMUG036774,NONMMUG036774,NONMMUG036774
lNONMMUG036775,NONMMUG036775,Gpr19,NONMMUG036775
lNONMMUG036776,NONMMUG036776,RPI002_011851,NONMMUG036776
lNONMMUG036777,NONMMUG036777,NONMMUG036777,NONMMUG036777
lNONMMUG036779,NONMMUG036779,NONMMUG036779,NONMMUG036779
lNONMMUG036780,NONMMUG036780,NONMMUG036780,NONMMUG036780
lNONMMUG036782,NONMMUG036782,NONMMUG036782,NONMMUG036782
lNONMMUG036785,NONMMUG036785,NONMMUG036785,NONMMUG036785
lNONMMUG036786,NONMMUG036786,NONMMUG036786,NONMMUG036786
lNONMMUG036787,NONMMUG036787,NONMMUG036787,NONMMUG036787
lNONMMUG036788,NONMMUG036788,NONMMUG036788,NONMMUG036788
lNONMMUG036789,NONMMUG036789,Gm14329,NONMMUG036789
lNONMMUG036790,NONMMUG036790,NONMMUG036790,NONMMUG036790
lNONMMUG036791,NONMMUG036791,Gm14330,NONMMUG036791
lNONMMUG036793,NONMMUG036793,NONMMUG036793,NONMMUG036793
lNONMMUG036794,NONMMUG036794,AC124500.1,NONMMUG036794
lNONMMUG036795,NONMMUG036795,NONMMUG036795,NONMMUG036795
lNONMMUG036803,NONMMUG036803,NONMMUG036803,NONMMUG036803
lNONMMUG036804,NONMMUG036804,NONMMUG036804,NONMMUG036804
lNONMMUG036805,NONMMUG036805,NONMMUG036805,NONMMUG036805
lNONMMUG036806,NONMMUG036806,NONMMUG036806,NONMMUG036806
lNONMMUG036809,NONMMUG036809,NONMMUG036809,NONMMUG036809
lNONMMUG036811,NONMMUG036811,NONMMUG036811,NONMMUG036811
lNONMMUG036812,NONMMUG036812,NONMMUG036812,NONMMUG036812
lNONMMUG036813,NONMMUG036813,NONMMUG036813,NONMMUG036813
lNONMMUG036815,NONMMUG036815,NONMMUG036815,NONMMUG036815
lNONMMUG036816,NONMMUG036816,NONMMUG036816,NONMMUG036816
lNONMMUG036818,NONMMUG036818,NONMMUG036818,NONMMUG036818
lNONMMUG036819,NONMMUG036819,NONMMUG036819,NONMMUG036819
lNONMMUG036820,NONMMUG036820,NONMMUG036820,NONMMUG036820
lNONMMUG036823,NONMMUG036823,NONMMUG036823,NONMMUG036823
lNONMMUG036826,NONMMUG036826,NONMMUG036826,NONMMUG036826
lNONMMUG036828,NONMMUG036828,NONMMUG036828,NONMMUG036828
lNONMMUG036831,NONMMUG036831,A830011K09Rik,NONMMUG036831
lNONMMUG036832,NONMMUG036832,NONMMUG036832,NONMMUG036832
lNONMMUG036833,NONMMUG036833,NONMMUG036833,NONMMUG036833
lNONMMUG036834,NONMMUG036834,NONMMUG036834,NONMMUG036834
lNONMMUG036835,NONMMUG036835,NONMMUG036835,NONMMUG036835
lNONMMUG036845,NONMMUG036845,NONMMUG036845,NONMMUG036845
lNONMMUG036846,NONMMUG036846,NONMMUG036846,NONMMUG036846
lNONMMUG036847,NONMMUG036847,Gm25780,NONMMUG036847
lNONMMUG036848,NONMMUG036848,NONMMUG036848,NONMMUG036848
lNONMMUG036849,NONMMUG036849,NONMMUG036849,NONMMUG036849
lNONMMUG036851,NONMMUG036851,NONMMUG036851,NONMMUG036851
lNONMMUG036852,NONMMUG036852,NONMMUG036852,NONMMUG036852
lNONMMUG036854,NONMMUG036854,NONMMUG036854,NONMMUG036854
lNONMMUG036855,NONMMUG036855,Rpl38-ps2,NONMMUG036855
lNONMMUG036856,NONMMUG036856,NONMMUG036856,NONMMUG036856
lNONMMUG036858,NONMMUG036858,NONMMUG036858,NONMMUG036858
lNONMMUG036860,NONMMUG036860,NONMMUG036860,NONMMUG036860
lNONMMUG036861,NONMMUG036861,NONMMUG036861,NONMMUG036861
lNONMMUG036862,NONMMUG036862,NONMMUG036862,NONMMUG036862
lNONMMUG036864,NONMMUG036864,NONMMUG036864,NONMMUG036864
lNONMMUG036865,NONMMUG036865,NONMMUG036865,NONMMUG036865
lNONMMUG036873,NONMMUG036873,Gm20400,NONMMUG036873
lNONMMUG036876,NONMMUG036876,NONMMUG036876,NONMMUG036876
lNONMMUG036879,NONMMUG036879,NONMMUG036879,NONMMUG036879
lNONMMUG036882,NONMMUG036882,NONMMUG036882,NONMMUG036882
lNONMMUG036884,NONMMUG036884,B230216G23Rik,NONMMUG036884
lNONMMUG036886,NONMMUG036886,NONMMUG036886,NONMMUG036886
lNONMMUG036887,NONMMUG036887,NONMMUG036887,NONMMUG036887
lNONMMUG036891,NONMMUG036891,NONMMUG036891,NONMMUG036891
lNONMMUG036892,NONMMUG036892,NONMMUG036892,NONMMUG036892
lNONMMUG036895,NONMMUG036895,Gm7457,NONMMUG036895
lNONMMUG036896,NONMMUG036896,NONMMUG036896,NONMMUG036896
lNONMMUG036897,NONMMUG036897,NONMMUG036897,NONMMUG036897
lNONMMUG036898,NONMMUG036898,NONMMUG036898,NONMMUG036898
lNONMMUG036899,NONMMUG036899,NONMMUG036899,NONMMUG036899
lNONMMUG036900,NONMMUG036900,NONMMUG036900,NONMMUG036900
lNONMMUG036903,NONMMUG036903,NONMMUG036903,NONMMUG036903
lNONMMUG036905,NONMMUG036905,NONMMUG036905,NONMMUG036905
lNONMMUG036907,NONMMUG036907,NONMMUG036907,NONMMUG036907
lNONMMUG036908,NONMMUG036908,NONMMUG036908,NONMMUG036908
lNONMMUG036910,NONMMUG036910,D6Ertd474e,NONMMUG036910
lNONMMUG036915,NONMMUG036915,NONMMUG036915,NONMMUG036915
lNONMMUG036916,NONMMUG036916,NONMMUG036916,NONMMUG036916
lNONMMUG036917,NONMMUG036917,4933415D12Rik,NONMMUG036917
lNONMMUG036918,NONMMUG036918,NONMMUG036918,NONMMUG036918
lNONMMUG036919,NONMMUG036919,NONMMUG036919,NONMMUG036919
lNONMMUG036920,NONMMUG036920,NONMMUG036920,NONMMUG036920
lNONMMUG036921,NONMMUG036921,NONMMUG036921,NONMMUG036921
lNONMMUG036922,NONMMUG036922,Gm15685,NONMMUG036922
lNONMMUG036924,NONMMUG036924,NONMMUG036924,NONMMUG036924
lNONMMUG036925,NONMMUG036925,Gm10396,NONMMUG036925
lNONMMUG036926,NONMMUG036926,4933425H06Rik,NONMMUG036926
lNONMMUG036928,NONMMUG036928,Gm15686,NONMMUG036928
lNONMMUG036929,NONMMUG036929,Gm7518,NONMMUG036929
lNONMMUG036930,NONMMUG036930,NONMMUG036930,NONMMUG036930
lNONMMUG036933,NONMMUG036933,NONMMUG036933,NONMMUG036933
lNONMMUG036935,NONMMUG036935,NONMMUG036935,NONMMUG036935
lNONMMUG036936,NONMMUG036936,NONMMUG036936,NONMMUG036936
lNONMMUG036940,NONMMUG036940,NONMMUG036940,NONMMUG036940
lNONMMUG036945,NONMMUG036945,Lyrm5,NONMMUG036945
lNONMMUG036946,NONMMUG036946,NONMMUG036946,NONMMUG036946
lNONMMUG036948,NONMMUG036948,NONMMUG036948,NONMMUG036948
lNONMMUG036950,NONMMUG036950,Rps25-ps1,NONMMUG036950
lNONMMUG036952,NONMMUG036952,2010013B24Rik,NONMMUG036952
lNONMMUG036955,NONMMUG036955,1700073E17Rik,NONMMUG036955
lNONMMUG036958,NONMMUG036958,NONMMUG036958,NONMMUG036958
lNONMMUG036960,NONMMUG036960,NONMMUG036960,NONMMUG036960
lNONMMUG036961,NONMMUG036961,NONMMUG036961,NONMMUG036961
lNONMMUG036962,NONMMUG036962,NONMMUG036962,NONMMUG036962
lNONMMUG036963,NONMMUG036963,NONMMUG036963,NONMMUG036963
lNONMMUG036964,NONMMUG036964,NONMMUG036964,NONMMUG036964
lNONMMUG036965,NONMMUG036965,NONMMUG036965,NONMMUG036965
lNONMMUG036966,NONMMUG036966,NONMMUG036966,NONMMUG036966
lNONMMUG036967,NONMMUG036967,NONMMUG036967,NONMMUG036967
lNONMMUG036968,NONMMUG036968,NONMMUG036968,NONMMUG036968
lNONMMUG036970,NONMMUG036970,NONMMUG036970,NONMMUG036970
lNONMMUG036971,NONMMUG036971,NONMMUG036971,NONMMUG036971
lNONMMUG036972,NONMMUG036972,NONMMUG036972,NONMMUG036972
lNONMMUG036973,NONMMUG036973,Gm15705,NONMMUG036973
lNONMMUG036974,NONMMUG036974,NONMMUG036974,NONMMUG036974
lNONMMUG036976,NONMMUG036976,NONMMUG036976,NONMMUG036976
lNONMMUG036979,NONMMUG036979,NONMMUG036979,NONMMUG036979
lNONMMUG036983,NONMMUG036983,NONMMUG036983,NONMMUG036983
lNONMMUG036984,NONMMUG036984,NONMMUG036984,NONMMUG036985;NONMMUG036987;NONMMUG036984
lNONMMUG036988,NONMMUG036988,NONMMUG036988,NONMMUG036988
lNONMMUG036992,NONMMUG036992,4930479D17Rik,NONMMUG036992
lNONMMUG036993,NONMMUG036993,NONMMUG036993,NONMMUG036993
lNONMMUG036995,NONMMUG036995,NONMMUG036995,NONMMUG036995
lNONMMUG036998,NONMMUG036998,NONMMUG036998,NONMMUG036998
lNONMMUG037002,NONMMUG037002,NONMMUG037002,NONMMUG037002
lNONMMUG037003,NONMMUG037003,NONMMUG037003,NONMMUG037003
lNONMMUG037004,NONMMUG037004,E330012B07Rik,NONMMUG037004
lNONMMUG037006,NONMMUG037006,Gm6288,NONMMUG037006
lNONMMUG037007,NONMMUG037007,NONMMUG037007,NONMMUG037007
lNONMMUG037008,NONMMUG037008,NONMMUG037008,NONMMUG037008
lNONMMUG037009,NONMMUG037009,NONMMUG037009,NONMMUG037009
lNONMMUG037011,NONMMUG037011,1700049E15Rik,NONMMUG037011
lNONMMUG037012,NONMMUG037012,Gm15762,NONMMUG037012
lNONMMUG037013,NONMMUG037013,NONMMUG037013,NONMMUG037013
lNONMMUG037014,NONMMUG037014,B230104C08Rik,NONMMUG037014
lNONMMUG037015,NONMMUG037015,NONMMUG037015,NONMMUG037015
lNONMMUG037016,NONMMUG037016,Gm16583,NONMMUG037016
lNONMMUG037018,NONMMUG037018,NONMMUG037018,NONMMUG037018
lNONMMUG037020,NONMMUG037020,NONMMUG037020,NONMMUG037020
lNONMMUG037021,NONMMUG037021,Gm17216,NONMMUG037021
lNONMMUG037022,NONMMUG037022,NONMMUG037022,NONMMUG037022
lNONMMUG037024,NONMMUG037024,NONMMUG037024,NONMMUG037024
lNONMMUG037025,NONMMUG037025,NONMMUG037025,NONMMUG037025
lNONMMUG037026,NONMMUG037026,NONMMUG037026,NONMMUG037026
lNONMMUG037027,NONMMUG037027,NONMMUG037027,NONMMUG037027
lNONMMUG037030,NONMMUG037030,Gm6313,NONMMUG037030
lNONMMUG037031,NONMMUG037031,4930528G23Rik,NONMMUG037031
lNONMMUG037034,NONMMUG037034,NONMMUG037034,NONMMUG037034
lNONMMUG037036,NONMMUG037036,NONMMUG037036,NONMMUG037036
lNONMMUG037038,NONMMUG037038,NONMMUG036101,NONMMUG037038
lNONMMUG037039,NONMMUG037039,NONMMUG037039,NONMMUG037039
lNONMMUG037046,NONMMUG037046,NONMMUG037046,NONMMUG037046
lNONMMUG037047,NONMMUG037047,AC140327.1,NONMMUG037047
lNONMMUG037050,NONMMUG037050,NONMMUG037050,NONMMUG037050
lNONMMUG037051,NONMMUG037051,NONMMUG037051,NONMMUG037051
lNONMMUG037052,NONMMUG037052,Gm15781,NONMMUG037052
lNONMMUG037053,NONMMUG037053,NONMMUG037053,NONMMUG037053
lNONMMUG037054,NONMMUG037054,Gm15780,NONMMUG037054
lNONMMUG037055,NONMMUG037055,NONMMUG037055,NONMMUG037055
lNONMMUG037057,NONMMUG037057,NONMMUG037057,NONMMUG037057
lNONMMUG037058,NONMMUG037058,Amn1,NONMMUG037058
lNONMMUG037059,NONMMUG037059,NONMMUG037059,NONMMUG037059
lNONMMUG037062,NONMMUG037062,NONMMUG037062,NONMMUG037062
lNONMMUG037063,NONMMUG037063,NONMMUG037063,NONMMUG037063
lNONMMUG037065,NONMMUG037065,Gm15782,NONMMUG037065
lNONMMUG037069,NONMMUG037069,Gm15782,NONMMUG037069
lNONMMUG037070,NONMMUG037070,NONMMUG037070,NONMMUG037070
lNONMMUG037072,NONMMUG037072,Bicd1,NONMMUG037072
lNONMMUG037073,NONMMUG037073,NONMMUG037073,NONMMUG037073
lNONMMUG037074,NONMMUG037074,NONMMUG037074,NONMMUG037074
lNONMMUG037077,NONMMUG037077,NONMMUG037077,NONMMUG037077
lNONMMUG037078,NONMMUG037078,NONMMUG037078,NONMMUG037078
lNONMMUG037079,NONMMUG037079,NONMMUG037079,NONMMUG037079
lNONMMUG037080,NONMMUG037080,NONMMUG037080,NONMMUG037080
lNONMMUG037081,NONMMUG037081,NONMMUG037081,NONMMUG037081
lNONMMUG037082,NONMMUG037082,RPI002_012805,NONMMUG037082
lNONMMUG037083,NONMMUG037083,NONMMUG037083,NONMMUG037083
lNONMMUG037086,NONMMUG037086,RPI002_009288,NONMMUG037086
lNONMMUG037090,NONMMUG037090,Gm15927,NONMMUG037090
lNONMMUG037091,NONMMUG037091,NONMMUG037091,NONMMUG037091
lNONMMUG037092,NONMMUG037092,Cnot3,NONMMUG037092
lNONMMUG037094,NONMMUG037094,Gm15929,NONMMUG037094
lNONMMUG037101,NONMMUG037101,NONMMUG037101,NONMMUG037101
lNONMMUG037102,NONMMUG037102,NONMMUG037102,NONMMUG037102
lNONMMUG037103,NONMMUG037103,NONMMUG037103,NONMMUG037103
lNONMMUG037104,NONMMUG037104,9430041J12Rik,NONMMUG037104
lNONMMUG037106,NONMMUG037106,D030047H15Rik,NONMMUG037106
lNONMMUG037119,NONMMUG037119,Gm15494,NONMMUG037119
lNONMMUG037120,NONMMUG037120,Eps8l1,NONMMUG037120
lNONMMUG037121,NONMMUG037121,NONMMUG037121,NONMMUG037121
lNONMMUG037122,NONMMUG037122,NONMMUG037122,NONMMUG037122
lNONMMUG037130,NONMMUG037130,NONMMUG037130,NONMMUG037130
lNONMMUG037131,NONMMUG037131,NONMMUG037131,NONMMUG037131
lNONMMUG037133,NONMMUG037133,NONMMUG037133,NONMMUG037133
lNONMMUG037136,NONMMUG037136,RPI002_013326,NONMMUG037136
lNONMMUG037139,NONMMUG037139,NONMMUG037139,NONMMUG037139
lNONMMUG037140,NONMMUG037140,Gm15525,NONMMUG037140
lNONMMUG037143,NONMMUG037143,NONMMUG037143,NONMMUG037143
lNONMMUG037144,NONMMUG037144,NONMMUG037144,NONMMUG037144
lNONMMUG037146,NONMMUG037146,NONMMUG037146,NONMMUG037146
lNONMMUG037147,NONMMUG037147,Gm15510,NONMMUG037147
lNONMMUG037148,NONMMUG037148,NONMMUG037148,NONMMUG037148
lNONMMUG037149,NONMMUG037149,NONMMUG037149,NONMMUG037149
lNONMMUG037154,NONMMUG037154,NONMMUG037154,NONMMUG037154
lNONMMUG037155,NONMMUG037155,NONMMUG037155,NONMMUG037155
lNONMMUG037156,NONMMUG037156,NONMMUG037156,NONMMUG037156
lNONMMUG037157,NONMMUG037157,NONMMUG037157,NONMMUG037157
lNONMMUG037158,NONMMUG037158,NONMMUG037158,NONMMUG037158
lNONMMUG037159,NONMMUG037159,NONMMUG037159,NONMMUG037159
lNONMMUG037161,NONMMUG037161,NONMMUG037161,NONMMUG037161
lNONMMUG037163,NONMMUG037163,NONMMUG037163,NONMMUG037163
lNONMMUG037164,NONMMUG037164,NONMMUG037164,NONMMUG037164
lNONMMUG037168,NONMMUG037168,NONMMUG037168,NONMMUG037168
lNONMMUG037169,NONMMUG037169,NONMMUG037169,NONMMUG037169
lNONMMUG037170,NONMMUG037170,NONMMUG037170,NONMMUG037170
lNONMMUG037171,NONMMUG037171,NONMMUG037171,NONMMUG037171
lNONMMUG037173,NONMMUG037173,NONMMUG037173,NONMMUG037173
lNONMMUG037174,NONMMUG037174,NONMMUG037174,NONMMUG037174
lNONMMUG037175,NONMMUG037175,NONMMUG037175,NONMMUG037175
lNONMMUG037176,NONMMUG037176,NONMMUG037176,NONMMUG037176
lNONMMUG037177,NONMMUG037177,NONMMUG037177,NONMMUG037177
lNONMMUG037178,NONMMUG037178,NONMMUG037178,NONMMUG037178
lNONMMUG037179,NONMMUG037179,Gm22649,NONMMUG037179
lNONMMUG037180,NONMMUG037180,NONMMUG037180,NONMMUG037180
lNONMMUG037181,NONMMUG037181,NONMMUG037181,NONMMUG037181
lNONMMUG037182,NONMMUG037182,NONMMUG037182,NONMMUG037182
lNONMMUG037183,NONMMUG037183,NONMMUG037183,NONMMUG037183
lNONMMUG037186,NONMMUG037186,NONMMUG037186,NONMMUG037186
lNONMMUG037188,NONMMUG037188,NONMMUG037188,NONMMUG037188
lNONMMUG037189,NONMMUG037189,Vmn2r29,NONMMUG037189
lNONMMUG037191,NONMMUG037191,NONMMUG037191,NONMMUG037191
lNONMMUG037192,NONMMUG037192,NONMMUG037192,NONMMUG037192
lNONMMUG037200,NONMMUG037200,NONMMUG037200,NONMMUG037200
lNONMMUG037211,NONMMUG037211,Gm20679,NONMMUG037211
lNONMMUG037215,NONMMUG037215,NONMMUG037215,NONMMUG037215
lNONMMUG037230,NONMMUG037230,NONMMUG037230,NONMMUG037230
lNONMMUG037243,NONMMUG037243,RP23-74O12.3,NONMMUG037243
lNONMMUG037244,NONMMUG037244,NONMMUG037244,NONMMUG037244
lNONMMUG037245,NONMMUG037245,NONMMUG037245,NONMMUG037245
lNONMMUG037246,NONMMUG037246,NONMMUG037246,NONMMUG037246
lNONMMUG037247,NONMMUG037247,Zfp329,NONMMUG037247
lNONMMUG037249,NONMMUG037249,NONMMUG037249,NONMMUG037249
lNONMMUG037251,NONMMUG037251,NONMMUG037251,NONMMUG037251
lNONMMUG037252,NONMMUG037252,NONMMUG037252,NONMMUG037252
lNONMMUG037253,NONMMUG037253,NONMMUG037253,NONMMUG037253
lNONMMUG037257,NONMMUG037257,NONMMUG037257,NONMMUG037257
lNONMMUG037258,NONMMUG037258,Zfp446,NONMMUG037258
lNONMMUG037259,NONMMUG037259,NONMMUG037259,NONMMUG037259
lNONMMUG037260,NONMMUG037260,NONMMUG037260,NONMMUG037260
lNONMMUG037263,NONMMUG037263,NONMMUG037263,NONMMUG037263
lNONMMUG037267,NONMMUG037267,NONMMUG037267,NONMMUG037267
lNONMMUG037272,NONMMUG037272,NONMMUG037272,NONMMUG037272
lNONMMUG037278,NONMMUG037278,NONMMUG037278,NONMMUG037278
lNONMMUG037294,NONMMUG037294,NONMMUG037294,NONMMUG037294
lNONMMUG037295,NONMMUG037295,NONMMUG037295,NONMMUG037295
lNONMMUG037296,NONMMUG037296,NONMMUG037296,NONMMUG037296
lNONMMUG037300,NONMMUG037300,NONMMUG037300,NONMMUG037300
lNONMMUG037302,NONMMUG037302,NONMMUG037302,NONMMUG037302
lNONMMUG037303,NONMMUG037303,NONMMUG037303,NONMMUG037303
lNONMMUG037309,NONMMUG037309,NONMMUG037309,NONMMUG037309
lNONMMUG037310,NONMMUG037310,NONMMUG037310,NONMMUG037310
lNONMMUG037311,NONMMUG037311,NONMMUG037311,NONMMUG037311
lNONMMUG037313,NONMMUG037313,NONMMUG037313,NONMMUG037313
lNONMMUG037314,NONMMUG037314,NONMMUG037314,NONMMUG037314
lNONMMUG037315,NONMMUG037315,NONMMUG037315,NONMMUG037315
lNONMMUG037316,NONMMUG037316,NONMMUG037316,NONMMUG037316
lNONMMUG037317,NONMMUG037317,NONMMUG037317,NONMMUG037317
lNONMMUG037319,NONMMUG037319,NONMMUG037319,NONMMUG037319
lNONMMUG037321,NONMMUG037321,RPI002_010853,NONMMUG037321
lNONMMUG037324,NONMMUG037324,NONMMUG037324,NONMMUG037324
lNONMMUG037325,NONMMUG037325,AC148981.1,NONMMUG037325
lNONMMUG037327,NONMMUG037327,NONMMUG037327,NONMMUG037327
lNONMMUG037329,NONMMUG037329,NONMMUG037329,NONMMUG037329
lNONMMUG037334,NONMMUG037334,NONMMUG037334,NONMMUG037334
lNONMMUG037335,NONMMUG037335,RPI002_012194,NONMMUG037335
lNONMMUG037344,NONMMUG037344,NONMMUG037344,NONMMUG037344
lNONMMUG037345,NONMMUG037345,NONMMUG037345,NONMMUG037345
lNONMMUG037346,NONMMUG037346,NONMMUG037346,NONMMUG037346
lNONMMUG037347,NONMMUG037347,NONMMUG037347,NONMMUG037347
lNONMMUG037348,NONMMUG037348,NONMMUG037348,NONMMUG037348
lNONMMUG037349,NONMMUG037349,NONMMUG037349,NONMMUG037349
lNONMMUG037350,NONMMUG037350,AC170864.1,NONMMUG037350
lNONMMUG037351,NONMMUG037351,NONMMUG037351,NONMMUG037351
lNONMMUG037352,NONMMUG037352,Gm16266,NONMMUG037352
lNONMMUG037353,NONMMUG037353,NONMMUG037353,NONMMUG037353
lNONMMUG037354,NONMMUG037354,NONMMUG037354,NONMMUG037354
lNONMMUG037355,NONMMUG037355,NONMMUG037355,NONMMUG037355
lNONMMUG037356,NONMMUG037356,NONMMUG037356,NONMMUG037356
lNONMMUG037361,NONMMUG037361,NONMMUG037361,NONMMUG037361
lNONMMUG037362,NONMMUG037362,NONMMUG037362,NONMMUG037362
lNONMMUG037363,NONMMUG037363,NONMMUG037363,NONMMUG037363
lNONMMUG037364,NONMMUG037364,NONMMUG037364,NONMMUG037364
lNONMMUG037365,NONMMUG037365,NONMMUG037365,NONMMUG037365
lNONMMUG037366,NONMMUG037366,Vasp,NONMMUG037366
lNONMMUG037367,NONMMUG037367,1700058P15Rik,NONMMUG037367
lNONMMUG037369,NONMMUG037369,AC148988.1,NONMMUG037369
lNONMMUG037370,NONMMUG037370,NONMMUG037370,NONMMUG037370
lNONMMUG037371,NONMMUG037371,NONMMUG037371,NONMMUG037371
lNONMMUG037375,NONMMUG037375,AC118017.1,NONMMUG037375
lNONMMUG037378,NONMMUG037378,NONMMUG037378,NONMMUG037378
lNONMMUG037379,NONMMUG037379,NONMMUG037379,NONMMUG037379
