protein_a,protein_b,edge_weight
Pabpc1,Rps3a1,1
Pabpc1,Rps4x,1
Pabpc1,Rps6,1
Pabpc1,Rps8,1
Pabpc1,Rps9,1
Pabpc1,Rpsa,1
Pabpc1,Rptor,1
Pabpc1,Sarnp,1
Pabpc1,Sf3a1,1
Pabpc1,Sf3b1,1
Pabpc1,Sf3b3,1
Pabpc1,Sgta,1
Pabpc1,Slc6a4,1
Pabpc1,Snrnp200,1
Pabpc1,Snrpd1,1
Pabpc1,Snrpd2,1
Pabpc1,Snrpd3,1
Pabpc1,Snrpf,1
Pabpc1,Spop,1
Pabpc1,Sra1,1
Pabpc1,Srpk2,1
Pabpc1,Srrm2,1
Pabpc1,Srsf1,1
Pabpc1,Ssb,1
Pabpc1,Stau1,1
Pabpc1,Syncrip,1
Pabpc1,Tdrd3,1
Pabpc1,Tia1,2
Pabpc1,Tmem173,1
Pabpc1,Tpt1,1
Pabpc1,Trove2,1
Pabpc1,Tuba1a,1
Pabpc1,Tubb5,1
Pabpc1,Ubc,1
Pabpc1,Upf1,1
Pabpc1,Usp48,1
Pabpc1,Uvrag,1
Pabpc1,Wdfy4,1
Pabpc1,Ybx1,1
Pabpn1,Rplp0,1
Pabpn1,Rps3a1,1
Pabpn1,Rps4x,1
Pabpn1,Rps8,1
Pabpn1,Spop,1
Pabpn1,Syncrip,1
Pabpn1,Tardbp,1
Pabpn1,Tfe3,1
Pabpn1,Upf1,1
Pabpn1,Ybx1,1
Pacs1,Ppp2ca,1
Pacs1,Ppp2cb,1
Pacs1,Snap25,1
Pacs1,Ywhae,1
Pacs1,Ywhaz,1
Pacs2,Sfn,1
Pacs2,Ywhae,1
Pacsin1,Pacsin2,1
Pacsin1,Pacsin3,1
Pacsin1,Ppp1r9b,1
Pacsin1,Shank3,1
Pacsin1,Synm,1
Pacsin1,Tia1,1
Pacsin1,Tuba1a,4
Pacsin1,Tubg1,1
Pacsin1,Usp48,1
Pacsin2,Pacsin3,1
Pacsin2,Ppp2r5c,1
Pacsin2,Swap70,1
Pacsin2,Syvn1,1
Pacsin2,Tuba1a,2
Pacsin2,Tubg1,1
Pacsin2,Ugp2,1
Pacsin2,Usp48,1
Pacsin3,Tuba1a,1
Pacsin3,Tubg1,1
Padi2,Ywhaz,1
Padi4,Usp7,1
Paf1,Pou5f1,1
Paf1,Rnf20,1
Paf1,Rnf40,1
Paf1,Rtf1,1
Paf1,Supt16,1
Paf1,Tnik,1
Pafah1b1,Pafah1b3,3
Pafah1b1,Tpr,1
Pafah1b1,Tuba4a,1
Pafah1b1,Wdr5,1
Pafah1b1,Zfp276,1
Pafah1b1,Zwint,1
Pafah1b2,Usp48,1
Pafah1b2,Vldlr,2
Pafah1b3,Ube2o,1
Pafah1b3,Vldlr,2
Pag1,Socs1,2
Pag1,Tmem173,1
Pagr1a,Rnf2,1
Paics,Pfas,1
Paics,Prkcsh,1
Paics,Prps2,1
Paics,Psmd4,1
Paics,Rgs14,1
Paics,Slc6a4,1
Paics,Tmem173,1
Paics,Traf3,1
Paics,Usp14,1
Paics,Usp48,1
Paics,Vcp,1
Paics,Wdtc1,1
Paip1,Syncrip,1
Pak1,Pxn,2
Pak1,Rac1,4
Pak1,Rac2,1
Pak1,Rhoq,1
Pak1,Tgfbr1,1
Pak1,Tgfbr2,2
Pak1ip1,Trmt11,1
Pak2,Pfas,1
Pak2,Rac1,1
Pak2,Scly,1
Pak2,Tcf3,1
Pak2,Tmem173,1
Pak2,Ube2r2,1
Pak2,Ubfd1,1
Pak2,Vim,1
Pak3,Por,1
Pak3,Rac1,1
Pak3,Syn1,1
Pak4,Pou5f1,1
Pak6,Sstr3,1
Pak7,Tnik,1
Pak7,Tsc1,1
Palb2,Rad51,1
Pald1,Tmem173,1
Palld,Rb1cc1,1
Palld,Rnf2,1
Palld,Spop,1
Palld,Ubc,1
Palm,Ppa1,1
Palm,Rabggtb,1
Palm,Sae1,1
Palm,Slc6a4,1
Palm,Snx16,1
Palm,Sstr3,1
Palm3,Sstr3,1
Pam,Slc6a4,1
Pam,Tmem173,1
Pan2,Rnf144b,1
Pan2,Tet2,1
Pank2,Ywhae,1
Pank4,Sae1,1
Pank4,Terf2ip,1
Pank4,Ube3c,1
Panx2,Sstr3,1
Papln,Tfap2c,1
Papolb,Tcf3,1
Papolg,Tmem173,1
Pappa,Rtkn2,1
Papss1,Unc119,1
Paqr3,Tmem173,1
Pard3,Pard6a,4
Pard3,Pde4dip,1
Pard3,Pex5l,1
Pard3,Prkcz,1
Pard3,Slc6a4,1
Pard3,Sptlc1,1
Pard3,Vhl,1
Pard3b,Ywhag,1
Pard6a,Pklr,1
Pard6a,Prkcz,2
Pard6a,Smurf1,1
Pard6a,Smurf2,2
Pard6a,Srsf1,1
Pard6a,Tgfbr2,1
Pard6a,Vhl,1
Parg,Tmem173,1
Park2,Phb2,1
Park2,Pick1,2
Park2,Prdx6,2
Park2,Prps1,1
Park2,Ptpn5,1
Park2,Sh3gl1,1
Park2,Sh3gl2,7
Park2,Sh3gl3,2
Park2,Synj1,2
Park2,Syt4,1
Park2,Traf7,1
Park2,Trp53,1
Park2,Ube2l3,1
Park2,Uchl1,1
Park2,Zbtb17,2
Park7,Ppp1r9b,1
Park7,Prkaca,1
Park7,Rab3a,1
Park7,Rab4a,1
Park7,Rab5b,1
Park7,Sod1,1
Park7,Srebf2,1
Park7,Syp,2
Park7,Tcf3,1
Park7,Tfe3,1
Park7,Tmem173,1
Park7,Tnc,1
Park7,Trp53,2
Park7,Unk,1
Park7,Usp15,1
Park7,Usp48,1
Park7,Vamp2,1
Park7,Vdac1,1
Parn,Sympk,2
Parp1,Pou5f1,3
Parp1,Pten,1
Parp1,Sox2,3
Parp1,St18,1
Parp1,Tfe3,1
Parp1,Top1,1
Parp1,Top2a,1
Parp1,Trim33,1
Parp1,Ubc,1
Parp1,Uhrf1,3
Parp1,Wwp2,1
Parp1,Xrcc5,1
Parp12,Ticam1,1
Parp12,Zbtb7b,1
Parp14,Parp9,1
Parp14,Rsad2,1
Parp14,Stat6,2
Parp14,Themis2,1
Parp14,Tor3a,1
Parp16,Tmem173,1
Parp2,Synj2,1
Parp2,Zbtb7b,1
Parp6,Xrcc6,2
Parp9,Pydc3,1
Parp9,Tmem173,1
Parp9,Zufsp,1
Pars2,Sars2,1
Pars2,Stim1,1
Parva,Ptgds,1
Parva,Selenbp1,1
Parva,Tagln,1
Parva,Tprgl,1
Parva,Txn2,1
Parva,Ugp2,1
Parva,Zer1,1
Pask,Prkrir,1
Pask,Rab11fip1,1
Pask,Rpgrip1l,1
Pask,Tmem173,1
Patl1,Pten,1
Patz1,Ubc,1
Pawr,Pcbd1,1
Pawr,Rxrg,1
Pawr,Wt1,1
Pax2,Rb1,2
Pax2,Usp7,1
Pax3,Pctp,2
Pax3,Runx2,1
Pax3,Sirt1,2
Pax3,Sox8,1
Pax3,Tle4,2
Pax3,Trp53,3
Pax3,Wwtr1,2
Pax6,Prrxl1,1
Pax6,Sox2,1
Pax6,Trim11,2
Pax6,Vax2,1
Pax6,Vsx2,1
Pax7,Rbbp5,1
Pax7,Wdr5,1
Pax8,Rb1,1
Pax9,Tbx21,1
Paxbp1,Prpf3,1
Paxbp1,Prpf4b,1
Paxbp1,Prpf8,1
Paxbp1,Sf3a3,1
Paxbp1,Slu7,1
Paxbp1,Smu1,1
Paxbp1,Snrnp200,1
Paxbp1,Snrnp27,1
Paxbp1,Spen,1
Paxbp1,Tfip11,1
Paxbp1,Thoc1,1
Paxbp1,Thoc2,1
Paxbp1,Tmem173,1
Paxip1,Rnf2,1
Pbdc1,Runx2,1
Pbdc1,Shmt1,1
Pbdc1,Usp7,1
Pbk,Plk4,1
Pbk,Smc2,1
Pbk,Tmem173,1
Pbld1,Strap,1
Pbrm1,Phf10,1
Pbrm1,Pou5f1,1
Pbrm1,Rnf138,1
Pbrm1,Sgol1,1
Pbrm1,Smarca2,1
Pbrm1,Smarca4,2
Pbrm1,Twist1,1
Pbx1,Pknox1,2
Pbx1,Pknox2,1
Pbx1,Smad2,1
Pbx1,Smad3,1
Pbx1,Smad4,1
Pbx1,Tcf21,1
Pbx1,Tlx1,1
Pbx1,Zfp593,1
Pbx2,Pknox1,1
Pbx2,Pknox2,1
Pbx2,Tlx3,1
Pbx2,Zbtb7b,1
Pbx3,Pknox1,1
Pbx3,Pknox2,1
Pbx3,Tcf21,1
Pbx4,Pknox2,1
Pbx4,Polr2j,1
Pbx4,Ssbp4,1
Pbx4,Tcf3,1
Pbxip1,Slc6a4,1
Pbxip1,Tmem173,1
Pcbd1,Pcbd2,2
Pcbd1,Polr1a,1
Pcbd1,Prrc2c,1
Pcbd1,Srebf1,1
Pcbd1,St13,1
Pcbd1,Tle6,1
Pcbd1,Zdhhc13,1
Pcbd1,Zfp110,1
Pcbd1,Zfp36l1,1
Pcbd2,Snw1,1
Pcbp1,Pcbp2,1
Pcbp1,Pcbp4,1
Pcbp1,Ppp1r9b,1
Pcbp1,Psmc2,1
Pcbp1,Qk,1
Pcbp1,Rac1,1
Pcbp1,Rbm38,1
Pcbp1,Rbm39,1
Pcbp1,Rbm47,1
Pcbp1,Rock2,1
Pcbp1,Rpl22,1
Pcbp1,Rpl24,1
Pcbp1,Rpl28,1
Pcbp1,Rpl6,1
Pcbp1,Rplp0,1
Pcbp1,Rps4x,1
Pcbp1,Rps6,1
Pcbp1,Sarnp,1
Pcbp1,Slc6a4,1
Pcbp1,Spop,1
Pcbp1,Srsf3,1
Pcbp1,Srsf7,2
Pcbp1,Stat3,1
Pcbp1,Stau1,1
Pcbp1,Tfe3,1
Pcbp1,Tia1,1
Pcbp1,Tmem173,1
Pcbp1,Unk,1
Pcbp1,Usp48,1
Pcbp1,Wdtc1,1
Pcbp1,Ybx1,1
Pcbp1,Ybx2,1
Pcbp2,Pou5f1,1
Pcbp2,Ppp1r9b,1
Pcbp2,Qk,1
Pcbp2,Skor1,1
Pcbp2,Tfe3,1
Pcbp2,Tmem173,1
Pcbp2,Usp48,1
Pcbp2,Wdr77,1
Pcbp3,Ptbp2,1
Pcbp3,Usp48,1
Pcbp4,Qk,1
Pcbp4,Twist1,1
Pcca,Pccb,3
Pcca,Rheb,1
Pcca,Slc25a12,3
Pcca,Slc25a13,2
Pccb,Rheb,1
Pccb,Rilpl1,1
Pccb,Twist1,1
Pccb,Wnk2,1
Pcdh1,Ppm1a,1
Pcdh11x,Ppm1a,1
Pcdh15,Ush1c,2
Pcdh8,Sstr3,1
Pcdh8,Tnik,1
Pcdh9,Ppm1a,1
Pcdha1,Pcdhgb1,4
Pcdha10,Reln,1
Pcdha4,Reln,1
Pcdha7,Sstr3,1
Pcdhac2,Spop,1
Pcdhb14,Sstr3,1
Pcdhga4,Sstr3,1
Pcdhgb1,Stmn2,2
Pcdhgb2,Stmn2,1
Pcdhgb8,Stmn2,1
Pcgf1,Rnf2,3
Pcgf1,Rybp,2
Pcgf1,Usp7,2
Pcgf2,Phc2,4
Pcgf2,Ring1,1
Pcgf2,Rnf2,9
Pcgf2,Rybp,4
Pcgf2,Sf3b1,1
Pcgf2,Slc11a1,2
Pcgf2,Sox2,1
Pcgf2,Spata24,1
Pcgf3,Rnf2,1
Pcgf3,Usp7,1
Pcgf5,Rnf2,1
Pcgf5,Runx1,1
Pcgf5,Usp7,1
Pcgf6,Rnf2,2
Pcgf6,Rybp,1
Pcgf6,Tfcp2l1,1
Pcgf6,Usp7,1
Pcid2,Srp68,1
Pcid2,Traf3,1
Pcid2,Vps52,1
Pcif1,Pdx1,5
Pcif1,Ppp1ca,1
Pck2,Sstr3,1
Pclo,Pfn1,1
Pclo,Pfn2,1
Pclo,Ppp1r9b,1
Pclo,Ppp2r5d,1
Pclo,Rapgef4,1
Pclo,Rgs14,1
Pclo,Rims2,1
Pclo,Spast,1
Pcm1,Pcnt,1
Pcm1,Pde4dip,1
Pcm1,Tnik,1
Pcmt1,Ppara,1
Pcmt1,Rgs14,1
Pcmt1,Rxra,1
Pcmt1,Slc6a4,1
Pcmt1,Tia1,1
Pcmt1,Ttc23,1
Pcmtd1,Ttc23,1
Pcmtd1,Ubc,1
Pcmtd2,Ttc23,1
Pcmtd2,Ubc,1
Pcna,Pidd1,1
Pcna,Pik3cb,4
Pcna,Polb,2
Pcna,Polh,1
Pcna,Polk,1
Pcna,Ppia,1
Pcna,Ppp1ca,1
Pcna,Ppp1cc,1
Pcna,Rap1b,1
Pcna,Recql,1
Pcna,Rev1,3
Pcna,Spag1,1
Pcna,Sub1,1
Pcna,Suv39h1,2
Pcna,Tcf3,1
Pcna,Tfe3,1
Pcna,Trim28,2
Pcna,Ybx1,1
Pcnp,Rheb,1
Pcnp,Tmem173,1
Pcnp,Usp7,1
Pcnt,Socs1,1
Pcnt,Suz12,1
Pcnt,Ubc,1
Pcnxl3,Tmem173,1
Pcolce,Wdtc1,1
Pcsk1,Pcsk1n,1
Pcsk1,Pmch,1
Pcsk1,Ptk2,1
Pcsk1n,Pcsk2,1
Pcsk1n,Snap25,1
Pcsk2,Pmch,1
Pcsk2,Rab3a,1
Pcsk2,Scg5,1
Pcsk2,Snap25,1
Pcsk4,Socs1,1
Pcx,Rgs14,1
Pcx,Rheb,1
Pcx,Slc6a4,1
Pcx,Spop,1
Pcx,Tmem173,1
Pcyox1,Pten,1
Pcyox1,Spag6,1
Pcyt1a,Pten,1
Pcyt1b,Usp7,1
Pcyt2,Pdhb,1
Pcyt2,Uba3,1
Pdap1,Rheb,1
Pdap1,Shank3,1
Pdap1,Tia1,1
Pdap1,Tmem173,1
Pdc,Rp1,1
Pdc,Rp1l1,1
Pdc,Usp48,1
Pdcd1,Usp5,1
Pdcd10,Pfas,1
Pdcd10,Sgta,1
Pdcd10,Stk24,1
Pdcd10,Unk,1
Pdcd10,Vcl,1
Pdcd10,Wdtc1,1
Pdcd11,Pinx1,1
Pdcd11,Ppan,1
Pdcd11,Pten,1
Pdcd11,Pwp2,1
Pdcd11,Rbm28,1
Pdcd11,Sdad1,1
Pdcd11,Surf6,1
Pdcd11,Ttc4,1
Pdcd11,Utp11l,1
Pdcd11,Wdr6,1
Pdcd2l,Rarg,1
Pdcd4,Unk,1
Pdcd5,Prkar1b,1
Pdcd6,Pef1,1
Pdcd6,Ptpn23,1
Pdcd6,Sec31a,1
Pdcd6,Slc6a4,1
Pdcd6,Tcf3,1
Pdcd6,Tsg101,1
Pdcd6,Vps37c,1
Pdcd6ip,Spast,1
Pdcd6ip,Spop,1
Pdcl,Ptges3,1
Pdcl,Tmem173,1
Pdcl3,Tmem173,1
Pde10a,Pde3a,1
Pde10a,Pde5a,1
Pde10a,Pde6c,1
Pde10a,Pde7a,1
Pde10a,Pde8a,1
Pde10a,Ppp1r9b,2
Pde10a,Prkar2a,1
Pde10a,Prnp,1
Pde10a,Slc7a5,1
Pde10a,Sstr3,1
Pde11a,Pde1a,1
Pde12,Rad23b,1
Pde12,Rpl13,1
Pde12,Rpl13a,1
Pde12,Rpl14,1
Pde12,Rpl22,1
Pde12,Rpl23,1
Pde12,Rpl28,1
Pde12,Rpl3,1
Pde12,Rpl36a,1
Pde12,Rpl4,1
Pde12,Rpl8,1
Pde12,Rps11,1
Pde12,Rps14,1
Pde12,Rps2,1
Pde12,Rps23,1
Pde12,Rps6,1
Pde12,Rps9,1
Pde12,Sae1,1
Pde12,Uba2,1
Pde12,Ubc,1
Pde12,Ubqln2,1
Pde12,Wdr4,1
Pde12,Xpnpep1,1
Pde1a,Pde1c,1
Pde1a,Pde4a,1
Pde1a,Slc7a5,1
Pde1a,Ywhaz,3
Pde1b,Pdlim5,1
Pde1b,Ppp1r9b,1
Pde1b,Slc17a7,1
Pde1b,Slc7a5,1
Pde1b,Syne2,1
Pde1b,Ube3a,1
Pde1b,Ywhaz,1
Pde1c,Pdlim5,1
Pde2a,Ppp1ca,1
Pde2a,Shank3,1
Pde3a,Pde5a,1
Pde3a,Pde6c,1
Pde3a,Pde7a,1
Pde4a,Slc7a5,1
Pde4b,Ric8,1
Pde4d,Ywhaz,1
Pde4dip,Pgam5,1
Pde4dip,Phldb2,1
Pde4dip,Pkp4,1
Pde4dip,Ppfia3,1
Pde4dip,Ppp2r1a,1
Pde4dip,Ppp6c,1
Pde4dip,Prkacb,1
Pde4dip,Prkar2a,1
Pde4dip,Prkar2b,1
Pde4dip,Prkcb,1
Pde4dip,Prkcg,1
Pde4dip,Prkci,1
Pde4dip,Ptprn2,1
Pde4dip,Pura,1
Pde4dip,Purb,1
Pde4dip,Rabep1,1
Pde4dip,Rabep2,1
Pde4dip,Rabgef1,1
Pde4dip,Racgap1,1
Pde4dip,Rai1,1
Pde4dip,Ranbp10,1
Pde4dip,Ranbp9,1
Pde4dip,Rdx,1
Pde4dip,Rgs6,1
Pde4dip,Rock1,1
Pde4dip,Scrib,1
Pde4dip,Sec23ip,1
Pde4dip,Sh3bp1,1
Pde4dip,Shank1,1
Pde4dip,Shank3,1
Pde4dip,Soga1,1
Pde4dip,Soga3,1
Pde4dip,Sorbs2,1
Pde4dip,Sptan1,1
Pde4dip,Sptbn1,1
Pde4dip,Srl,1
Pde4dip,Srpk2,1
Pde4dip,Stoml2,1
Pde4dip,Stox2,1
Pde4dip,Strn,1
Pde4dip,Syne2,1
Pde4dip,Tax1bp1,1
Pde4dip,Tnik,2
Pde4dip,Tnni2,1
Pde4dip,Tnr,1
Pde4dip,Trim28,1
Pde4dip,Trim3,1
Pde4dip,Triobp,1
Pde4dip,Trip11,1
Pde4dip,Trp53bp1,1
Pde4dip,Trp53bp2,1
Pde4dip,Txlna,1
Pde4dip,Uba1,1
Pde4dip,Ubap2l,1
Pde4dip,Ubash3b,1
Pde4dip,Ubr4,1
Pde4dip,Usp15,1
Pde4dip,Vgf,1
Pde4dip,Vim,1
Pde4dip,Wasf1,1
Pde4dip,Wdr26,1
Pde4dip,Wdr47,1
Pde4dip,Wdtc1,1
Pde4dip,Xrcc6,1
Pde4dip,Zbtb22,1
Pde4dip,Zeb1,1
Pde4dip,Zfp516,1
Pde4dip,Zfr,1
Pde4dip,Zkscan14,1
Pde5a,Pde6c,1
Pde5a,Pde7a,1
Pde5a,Ppp1ca,1
Pde6a,Usp48,1
Pde6b,Pdlim5,1
Pde6b,Prickle2,1
Pde6b,Spopl,1
Pde6b,Strip2,1
Pde6b,Syngap1,1
Pde6b,Ugcg,1
Pde6b,Usp48,1
Pde6c,Pde7a,1
Pde6c,Usp48,1
Pde6d,Rab18,1
Pde6d,Rab28,1
Pde6d,Rheb,1
Pde6d,Rhob,1
Pde8a,Slc22a21,1
Pde8a,Slc7a5,1
Pde8a,Smarcd1,1
Pdgfra,Prmt5,2
Pdgfra,Twist1,1
Pdgfra,Wdtc1,1
Pdgfrb,Plcg1,2
Pdgfrb,Rasa1,1
Pdgfrb,Slc9a3r2,1
Pdgfrb,Spop,1
Pdgfrb,Twist1,1
Pdha1,Pdha2,1
Pdha1,Pdhb,6
Pdha1,Pdhx,1
Pdha1,Pdk1,1
Pdha1,Pdk2,1
Pdha1,Pdk3,1
Pdha1,Pdp1,1
Pdha1,Pdss1,1
Pdha1,Pfkm,1
Pdha1,Ppp1r2,1
Pdha1,Ppp1r9b,1
Pdha1,Sdhb,1
Pdha1,Slc25a4,1
Pdha1,Sucla2,1
Pdha1,Suclg1,1
Pdha1,Taok2,1
Pdha1,Uqcrc1,1
Pdha1,Uqcrc2,1
Pdha1,Uqcrfs1,1
Pdha1,Usp48,1
Pdha1,Wdtc1,1
Pdha2,Pdhb,1
Pdhb,Pdhx,1
Pdhb,Pdk1,1
Pdhb,Phlpp1,1
Pdhb,Ppp1ca,1
Pdhb,Ppp1r9b,1
Pdhb,Sdha,1
Pdhb,Sdhb,1
Pdhb,Snrpd1,1
Pdhb,Stxbp1,1
Pdhb,Sucla2,1
Pdhb,Suclg1,1
Pdhb,Tia1,1
Pdhb,Uqcrc1,1
Pdhb,Uqcrc2,1
Pdhb,Uqcrfs1,1
Pdhb,Usp1,1
Pdhb,Wdr48,1
Pdhb,Ywhaz,1
Pdhx,Pdk1,1
Pdhx,Pdk2,1
Pdhx,Ppp1ca,1
Pdhx,Sucla2,1
Pdia3,Pdia4,1
Pdia3,Pdia6,1
Pdia3,Pgd,1
Pdia3,Plaa,1
Pdia3,Ppp1r9b,1
Pdia3,Prdx4,1
Pdia3,Sdf2l1,1
Pdia3,Sqstm1,1
Pdia3,Tfe3,1
Pdia3,Tia1,1
Pdia3,Tmem173,1
Pdia3,Ttn,1
Pdia3,Unk,1
Pdia3,Usp48,1
Pdia4,Pdia6,1
Pdia4,Ppib,1
Pdia4,Ppp1r2,1
Pdia4,Prcp,1
Pdia4,Sdf2l1,1
Pdia4,Spop,1
Pdia4,Stk24,1
Pdia4,Tatdn1,1
Pdia4,Tbcb,1
Pdia4,Twf2,1
Pdia4,Uggt1,1
Pdia4,Vcl,1
Pdia4,Ywhae,1
Pdia4,Ywhah,1
Pdia5,Seh1l,1
Pdia6,Pfdn5,1
Pdia6,Ppib,1
Pdia6,Prdx4,1
Pdia6,Pten,1
Pdia6,Rpl18,1
Pdia6,Rpl23,1
Pdia6,Sdf2l1,1
Pdia6,Tfe3,1
Pdia6,Tmem173,1
Pdia6,Tpd52l2,1
Pdia6,Ugdh,1
Pdia6,Uggt1,1
Pdia6,Unk,1
Pdk1,Pdk2,2
Pdk1,Tpi1,1
Pdk1,Ywhaq,1
Pdk2,Pfkm,1
Pdk3,Slc6a4,1
Pdk3,Uqcrfs1,1
Pdk3,Wdtc1,1
Pdlim1,Vim,1
Pdlim2,Wdtc1,1
Pdlim4,Ptpn13,1
Pdlim4,Ssbp3,1
Pdlim4,Tcf3,1
Pdlim4,Trip6,1
Pdlim4,Zbtb9,1
Pdlim5,Pias3,1
Pdlim5,Plec,1
Pdlim5,Prex1,1
Pdlim5,Prickle1,1
Pdlim5,Prickle2,1
Pdlim5,Ralbp1,1
Pdlim5,Rapgef2,1
Pdlim5,Rapgef4,1
Pdlim5,Rasgef1b,1
Pdlim5,Sh3gl1,1
Pdlim5,Slc26a1,1
Pdlim5,Slc26a7,1
Pdlim5,Slc7a2,1
Pdlim5,Slmap,1
Pdlim5,Sorbs1,1
Pdlim5,Sorbs2,1
Pdlim5,Sos1,1
Pdlim5,Spop,1
Pdlim5,Spopl,1
Pdlim5,Srgap1,1
Pdlim5,Srgap2,1
Pdlim5,Stam,1
Pdlim5,Stard13,1
Pdlim5,Strip2,1
Pdlim5,Suv420h1,1
Pdlim5,Syne2,1
Pdlim5,Syngap1,1
Pdlim5,Timm44,1
Pdlim5,Tmem173,1
Pdlim5,Tom1l2,1
Pdlim5,Tomm70a,1
Pdlim5,Tpm1,1
Pdlim5,Tpm2,1
Pdlim5,Ugcg,1
Pdlim5,Vcl,1
Pdlim5,Vdac1,1
Pdlim5,Zyx,1
Pdlim7,Sh2b2,1
Pdlim7,Tmem173,1
Pdp1,Prkcd,1
Pdp1,Sirt3,1
Pdp2,Ubc,1
Pdpk1,Pea15a,1
Pdpk1,Prkaca,1
Pdpk1,Prkce,1
Pdpk1,Ptk2b,1
Pdpk1,Runx2,1
Pdpk1,Sbf1,1
Pdpk1,Ubc,1
Pdrg1,Ppp1r18,1
Pdrg1,Usp19,1
Pds5a,Rad21,1
Pds5a,Smc1a,2
Pds5a,Smc3,1
Pds5a,Stag2,1
Pds5a,Wapal,1
Pds5b,Smc1a,1
Pds5b,Smc3,1
Pds5b,Wapal,1
Pdx1,Usp7,1
Pdxdc1,Tmem173,1
Pdxdc1,Usp47,1
Pdxdc1,Wdr44,1
Pdxk,Psap,1
Pdxk,Rap1b,1
Pdxk,Tia1,1
Pdxk,Usp48,1
Pdxp,Usp48,1
Pdzd11,Reep1,1
Pdzd11,Shroom2,1
Pdzd3,Slc34a1,3
Pdzk1,Pdzk1ip1,1
Pdzk1,Slc34a1,4
Pdzk1,Slc9a3,1
Pdzk1ip1,Slc9a3r1,1
Pdzk1ip1,Slc9a3r2,1
Peak1,Ppp1r18,1
Peak1,Syngap1,1
Peak1,Tmem173,1
Peak1,Ubash3b,1
Peak1,Uri1,1
Peak1,Wdr92,1
Pebp1,Raf1,2
Pebp1,Syngap1,1
Pebp1,Tfe3,1
Pebp1,Tmem173,1
Pebp1,Usp48,1
Pef1,Rbm14,1
Pef1,Rtcb,1
Pef1,Sec31a,1
Pef1,Ythdf2,1
Peg10,Tfcp2l1,1
Peg12,Usp7,1
Peg3,Ubc,1
Peg3,Uhrf2,1
Peg3,Usp7,1
Peli1,Prkcq,1
Peli1,Pycard,1
Peli1,Sqstm1,1
Peli1,Ubc,1
Peli3,Sqstm1,3
Peli3,Ubc,1
Pelo,Traf3,1
Pelo,Zbtb7b,1
Pelp1,Senp3,2
Pelp1,Taf1,1
Pelp1,Tex10,1
Pelp1,Wdr18,1
Pelp1,Zfp148,1
Penk,Usp7,1
Peo1,Tfe3,1
Pepd,Rps6ka1,1
Per1,Per2,3
Per1,Per3,2
Per1,Ppp5c,1
Per1,Sfpq,1
Per1,Sin3a,1
Per1,Stox2,1
Per1,Timeless,2
Per1,Tlx3,1
Per1,Usp2,5
Per2,Per3,2
Per2,Pml,1
Per2,Sfpq,3
Per2,Sin3a,2
Per2,Sirt1,2
Per2,Timeless,4
Per2,Usp2,2
Pex1,Zbtb7b,1
Pex11b,Pex11g,1
Pex11b,Wdtc1,1
Pex13,Spag6,1
Pex13,Tmem173,1
Pex14,Pex7,1
Pex14,Scp2,1
Pex14,Ttc1,1
Pex14,Zadh2,1
Pex19,Ptk2b,1
Pex19,Wdtc1,1
Pex5,Pex5l,1
Pex5,Tgfbr2,1
Pex5,Tmem173,1
Pex5,Wdtc1,1
Pex5l,Ppp1r3f,1
Pex5l,Slc12a5,1
Pex5l,Slc4a4,1
Pex5l,Sptan1,1
Pex5l,Sptbn1,1
Pex5l,Tanc2,1
Pex5l,Tnik,1
Pex5l,Tnr,1
Pex5l,Unc13a,1
Pex5l,Wdr7,1
Pex6,Scn2a1,1
Pex6,Smad1,1
Pex6,Smad2,1
Pex6,Smad3,1
Pex6,Smad4,1
Pex6,Smad7,1
Pex7,Zadh2,1
Pfas,Usp48,1
Pfas,Vcl,1
Pfdn1,Pfdn2,1
Pfdn1,Pfdn5,1
Pfdn1,Pfdn6,1
Pfdn1,Vbp1,1
Pfdn2,Pfdn5,1
Pfdn2,Pfdn6,1
Pfdn2,Ppp2cb,1
Pfdn2,Rabggta,1
Pfdn2,Rpap3,1
Pfdn2,Ruvbl2,1
Pfdn2,Tpd52l2,1
Pfdn2,Ubqln2,1
Pfdn2,Vbp1,1
Pfdn2,Wsb2,1
Pfdn2,Ywhab,1
Pfdn2,Ywhae,1
Pfdn2,Ywhag,1
Pfdn2,Ywhaq,1
Pfdn5,Pfdn6,1
Pfdn5,Ppp2cb,1
Pfdn5,Ppp3ca,1
Pfdn5,Prkar1b,1
Pfdn5,Psmd8,1
Pfdn5,Rpap3,1
Pfdn5,Sh3glb2,1
Pfdn5,Tssc1,1
Pfdn5,Tuba1b,1
Pfdn5,Tubb3,1
Pfdn5,Uqcrh,1
Pfdn5,Vbp1,1
Pfdn5,Wsb2,1
Pfdn6,Ppme1,1
Pfdn6,Ppp2cb,1
Pfdn6,Rpap3,1
Pfdn6,Ruvbl2,1
Pfdn6,Sh3glb2,1
Pfdn6,Tmem173,1
Pfdn6,Tubb3,1
Pfdn6,Vbp1,1
Pfkfb2,Prkca,1
Pfkfb2,Reep1,1
Pfkfb2,Ywhab,1
Pfkfb2,Ywhae,1
Pfkfb2,Ywhaq,1
Pfkfb2,Ywhaz,1
Pfkfb3,Wdfy4,1
Pfkl,Pfkm,1
Pfkl,Ppp1r9b,1
Pfkl,Prkar1b,1
Pfkl,Ptk7,1
